user_id,age,income,loan_amount,loan_term_months,credit_score,employment_years,is_self_employed,region,default
user_1155,25,83941,7332,48,746,2,0,East,0
user_1156,61,44972,12032,36,706,8,0,South,0
user_1157,33,80874,21252,24,697,13,0,East,0
user_1158,21,62431,16470,36,728,17,0,South,0
user_1159,45,28591,16672,24,693,10,0,North,1
user_1160,24,65225,16194,24,651,3,0,South,0
user_1161,56,63754,13691,36,664,7,0,East,0
user_1162,30,83035,14794,24,709,17,0,East,1
user_1163,48,70443,12980,48,704,12,0,South,1
user_1164,26,35211,19278,36,697,3,0,West,0
user_1165,47,80045,13026,24,634,9,0,East,1
user_1166,32,51718,14435,48,712,7,0,North,0
user_1167,23,94405,18676,36,677,11,0,South,0
user_1168,53,52904,13361,36,703,18,1,East,0
user_1169,30,55774,14646,48,646,11,0,South,0
user_1170,51,43561,13209,24,758,1,0,South,0
user_1171,35,50028,14553,24,689,7,0,West,0
user_1172,27,44741,13378,36,663,12,0,South,0
user_1173,56,83528,12320,12,705,0,0,South,0
user_1174,34,33369,11460,24,714,2,0,South,0
user_1175,34,76091,14137,24,705,1,0,North,0
user_1176,23,76573,20091,48,640,19,0,South,0
user_1177,23,87550,18118,12,725,7,0,North,0
user_1178,42,60875,7104,12,666,2,0,South,0
user_1179,39,39466,12854,36,679,14,0,West,0
user_1180,55,56564,11808,48,591,1,0,West,1
user_1181,32,71893,7188,48,661,16,0,East,0
user_1182,25,61694,16376,24,661,5,0,South,0
user_1183,30,67334,14519,36,698,0,1,West,1
user_1184,61,87305,25114,24,659,3,0,West,0
user_1185,53,71640,13329,12,615,18,0,South,0
user_1186,33,63968,11119,48,689,6,0,East,0
user_1187,55,23112,10635,36,669,13,0,North,0
user_1188,52,44322,12742,24,650,13,0,West,0
user_1189,31,51906,17951,24,683,9,0,West,0
user_1190,58,20457,18524,12,608,6,0,North,0
user_1191,44,37814,29630,48,704,15,0,West,0
user_1192,55,54630,8967,12,672,3,0,North,0
user_1193,39,57885,15431,24,669,6,0,North,0
user_1194,26,70116,11578,48,718,14,1,East,0
user_1195,60,55894,16752,48,658,16,0,North,0
user_1196,64,64960,21915,12,690,2,1,North,0
user_1197,62,51644,19310,48,674,15,0,North,1
user_1198,55,60840,8961,12,808,1,0,North,0
user_1199,24,69019,18423,48,699,6,0,West,0
user_1200,53,89452,4433,48,634,15,0,North,1
user_1201,33,49707,3100,36,750,8,1,West,0
user_1202,56,62883,13754,48,721,11,0,South,0
user_1203,63,77382,18053,24,681,0,0,South,0
user_1204,39,31208,16740,36,662,13,1,North,0
user_1205,63,99956,24528,12,626,10,1,East,1
user_1206,32,83580,15546,24,697,17,0,East,0
user_1207,31,25770,14465,12,652,4,0,West,0
user_1208,26,67427,20775,12,644,14,0,West,0
user_1209,32,48710,13129,24,711,6,0,South,0
user_1210,47,52053,16943,12,741,13,1,West,1
user_1211,61,67010,17244,36,660,19,0,East,0
user_1212,45,81007,10141,24,712,7,0,South,1
user_1213,62,50682,16937,12,688,3,1,North,0
user_1214,23,50951,25925,12,694,2,0,West,0
user_1215,23,67443,20683,48,647,11,1,North,0
user_1216,40,71439,10803,48,671,17,0,West,0
user_1217,48,39857,26693,12,636,14,0,East,1
user_1218,43,94473,18446,24,631,10,0,West,0
user_1219,23,47133,17121,36,700,10,0,East,0
user_1220,62,79293,14513,12,659,11,0,East,0
user_1221,44,69034,18413,12,643,18,0,North,0
user_1222,63,72126,15558,12,631,16,0,West,0
user_1223,60,47520,15098,48,619,5,0,North,1
user_1224,26,25522,14334,24,601,7,0,East,1
user_1225,40,59571,19868,12,684,14,0,East,0
user_1226,31,59654,19314,48,574,19,0,East,1
user_1227,52,40839,14253,12,698,9,0,East,0
user_1228,47,78358,7405,12,698,14,0,South,0
user_1229,41,58969,15180,24,676,11,0,East,0
user_1230,64,43818,11410,48,682,10,0,West,0
user_1231,33,71701,12632,36,668,17,0,East,0
user_1232,42,72232,14375,24,689,4,0,South,0
user_1233,55,45673,9698,36,688,11,0,West,0
user_1234,42,84667,6948,48,732,4,0,South,0
user_1235,48,104864,16459,48,741,9,0,South,1
user_1236,41,38199,15134,36,740,13,0,West,0
user_1237,38,56326,14942,48,648,15,0,South,0
user_1238,51,66740,17553,24,710,4,0,East,0
user_1239,57,105605,11702,12,700,10,0,North,0
user_1240,41,45324,16662,36,654,18,0,North,0
user_1241,34,41208,21687,12,644,7,0,North,0
user_1242,45,41071,13726,36,664,18,0,West,0
user_1243,47,84428,24496,12,637,19,0,West,0
user_1244,60,45843,15249,12,624,17,1,West,0
user_1245,43,42997,10738,24,699,11,0,North,0
user_1246,51,64619,19248,12,681,12,1,North,0
user_1247,49,66164,14437,36,681,17,0,West,0
user_1248,50,81420,20262,12,717,14,0,North,0
user_1249,46,61838,17066,48,672,14,0,South,0
user_1250,40,64978,13360,12,713,11,0,South,0
user_1251,58,57894,22605,12,650,8,0,North,0
user_1252,39,33913,12503,48,650,18,0,West,0
user_1253,47,56007,4171,48,680,11,0,East,0
user_1254,45,61256,19402,36,764,4,1,East,0
user_1255,60,51123,16749,48,731,19,0,North,0
user_1256,58,28710,21418,48,723,9,0,East,0
user_1257,43,37300,10591,36,625,6,1,West,0
user_1258,49,59212,13764,36,685,10,1,South,0
user_1259,35,78655,13199,12,712,7,0,South,1
user_1260,23,93645,19668,24,763,6,1,West,0
user_1261,30,56323,18254,36,612,15,0,East,1
user_1262,35,45662,16074,48,709,15,0,North,1
user_1263,36,52549,16106,12,722,13,0,South,0
user_1264,37,39071,9245,48,698,14,0,East,0
user_1265,39,75754,18843,36,625,19,0,East,0
user_1266,31,102752,18945,24,690,8,0,South,0
user_1267,25,46149,26455,12,697,15,0,South,0
user_1268,25,36159,17353,36,687,15,0,North,0
user_1269,34,80129,18162,36,652,4,0,West,0
user_1270,46,66361,17388,48,647,2,0,East,0
user_1271,28,66698,11516,24,698,12,0,North,0
user_1272,25,91763,21247,36,652,7,0,South,0
user_1273,27,32670,14721,48,653,16,0,West,0
user_1274,36,32111,14035,12,674,4,0,West,1
user_1275,34,56765,14325,48,686,5,1,East,0
user_1276,57,61268,14670,12,721,1,0,West,0
user_1277,61,52901,12567,48,632,13,0,South,1
user_1278,24,109215,16076,24,628,3,1,South,0
user_1279,56,53795,14516,48,664,2,0,South,0
user_1280,37,48985,14091,24,607,8,0,North,1
user_1281,56,62486,17449,24,703,17,0,South,0
user_1282,26,79417,15378,12,600,11,0,North,0
user_1283,36,45491,12229,48,708,8,0,South,0
user_1284,49,57060,11182,48,724,17,0,South,0
user_1285,56,79985,15492,48,690,12,0,West,0
user_1286,58,81096,11266,24,605,13,0,East,0
user_1287,57,64352,10906,36,684,9,0,South,0
user_1288,30,108367,10977,48,648,2,0,West,0
user_1289,61,99613,16274,48,631,6,0,West,0
user_1290,56,31877,20967,36,703,17,0,East,0
user_1291,49,26160,16738,12,710,15,0,West,0
user_1292,34,75914,19434,48,731,16,0,West,1
user_1293,24,87307,14651,36,668,5,0,East,0
user_1294,64,55504,15711,48,686,11,0,North,0
user_1295,62,49956,23264,24,746,18,0,East,1
user_1296,56,43594,19143,36,763,2,0,East,0
user_1297,33,36639,19685,24,723,2,1,South,0
user_1298,38,82726,13678,36,666,17,1,South,1
user_1299,53,52374,14973,12,680,10,0,North,0
user_1300,41,66036,17028,24,672,5,1,East,0
user_1301,36,23483,11967,48,708,18,0,East,0
user_1302,35,80045,3184,36,647,4,1,North,1
user_1303,25,71755,16982,48,692,12,0,South,0
user_1304,26,33106,19806,12,693,4,0,East,0
user_1305,58,65180,15276,36,695,2,0,North,1
user_1306,23,60094,12020,12,639,18,1,South,1
user_1307,32,50996,13346,36,689,16,0,West,0
user_1308,56,1941,4858,24,750,2,0,North,0
user_1309,53,46793,13333,48,661,14,1,North,0
user_1310,56,66048,9424,24,690,16,0,East,0
user_1311,53,49028,11501,24,606,12,0,West,0
user_1312,51,55566,9171,24,690,13,0,South,1
user_1313,41,89935,8595,24,688,15,1,West,0
user_1314,47,58449,9979,36,684,10,1,East,1
user_1315,47,18064,18164,48,709,16,1,East,0
user_1316,28,56302,12451,36,668,4,0,South,0
user_1317,57,61987,9460,36,727,14,0,South,1
user_1318,52,43492,18770,36,644,17,0,South,0
user_1319,46,74694,15644,24,737,15,0,East,0
user_1320,22,30755,3181,12,688,13,0,South,1
user_1321,32,57245,19978,24,677,13,0,South,0
user_1322,42,30524,15360,36,622,12,0,South,1
user_1323,37,54086,18851,24,635,0,1,North,1
user_1324,27,74162,13873,48,694,5,0,South,0
user_1325,63,56766,23023,48,651,10,0,East,1
user_1326,24,55598,13090,24,719,10,0,North,0
user_1327,57,60555,1820,24,691,15,0,East,1
user_1328,58,61555,10553,12,622,2,0,West,1
user_1329,52,73875,17510,24,710,16,0,North,0
user_1330,31,73996,15795,24,673,13,1,South,0
user_1331,21,88433,14387,12,678,1,0,North,0
user_1332,45,63352,10068,24,721,8,0,East,0
user_1333,62,26785,15092,24,624,7,0,North,1
user_1334,44,77158,14928,24,635,10,0,West,1
user_1335,63,86996,14876,24,693,6,0,South,0
user_1336,37,109233,17688,24,612,1,1,South,0
user_1337,28,89034,15908,36,655,3,0,West,1
user_1338,47,50194,13738,24,719,13,1,East,0
user_1339,38,63743,9987,12,675,12,0,North,0
user_1340,47,54587,21799,24,625,12,0,East,1
user_1341,42,51869,24908,36,687,12,0,East,0
user_1342,36,57730,23721,12,663,4,0,East,0
user_1343,22,85714,18495,12,651,11,0,South,0
user_1344,25,28216,6624,24,822,5,0,North,1
user_1345,38,39949,6013,48,702,13,0,South,0
user_1346,23,84389,12257,36,668,7,0,South,0
user_1347,47,89073,14726,48,715,7,1,South,1
user_1348,37,46810,14520,24,668,6,1,North,0
user_1349,36,93014,15968,36,659,16,0,West,0
user_1350,26,79517,8037,48,691,10,0,South,0
user_1351,27,54644,23037,36,700,9,1,South,1
user_1352,34,11294,22526,24,717,12,0,South,0
user_1353,58,26639,8443,36,736,9,0,North,0
user_1354,60,46836,5692,24,727,13,0,North,0
user_1355,35,75198,14551,48,714,8,0,East,0
user_1356,53,75262,21310,36,718,6,0,South,0
user_1357,63,50671,14839,12,727,6,0,South,0
user_1358,47,55374,16299,24,708,17,1,North,0
user_1359,49,59350,12801,36,616,15,0,North,0
user_1360,57,55625,15731,12,699,7,1,South,1
user_1361,25,63272,19722,12,735,15,0,West,0
user_1362,49,59399,17060,12,647,18,0,East,0
user_1363,52,26515,17877,12,664,14,0,East,0
user_1364,26,55848,6683,24,677,14,1,South,0
user_1365,22,59548,25691,36,687,5,0,East,1
user_1366,26,79795,6743,12,657,8,0,East,1
user_1367,63,43373,15782,36,682,14,0,South,1
user_1368,24,64078,14247,36,700,6,0,East,0
user_1369,49,71256,14465,48,599,7,0,North,1
user_1370,45,57033,19349,36,682,17,0,South,0
user_1371,29,24904,11460,24,664,15,1,North,0
user_1372,23,80201,12836,24,611,14,0,South,0
user_1373,46,74942,9266,12,702,2,0,North,0
user_1374,63,64575,20610,36,692,0,1,East,0
user_1375,47,60806,16330,24,686,12,0,West,0
user_1376,56,24371,18186,24,704,11,1,North,1
user_1377,52,75493,19059,24,692,8,0,North,0
user_1378,21,89727,24957,12,650,1,1,West,0
user_1379,36,37725,24084,24,708,8,0,West,0
user_1380,31,86900,16615,36,715,7,0,North,0
user_1381,46,82629,15789,24,636,4,0,North,0
user_1382,60,37136,12339,24,715,12,0,North,0
user_1383,21,52117,18720,12,668,1,0,South,0
user_1384,46,32091,18535,36,704,9,0,North,0
user_1385,48,58697,11353,24,686,5,0,North,1
user_1386,29,68966,18598,36,673,6,1,West,0
user_1387,64,33590,20041,36,701,2,0,West,0
user_1388,42,67716,9391,24,666,13,0,South,0
user_1389,28,72782,15949,12,723,15,0,South,0
user_1390,62,73069,14671,36,729,5,0,East,0
user_1391,47,69090,14973,48,658,7,0,North,0
user_1392,59,35430,10236,24,673,0,0,North,1
user_1393,39,57570,5867,36,665,19,0,West,0
user_1394,45,67047,11222,36,695,14,0,East,0
user_1395,58,89220,10522,36,732,16,0,North,0
user_1396,41,60049,16766,24,613,17,0,East,0
user_1397,44,68510,16847,48,623,2,0,South,0
user_1398,44,41359,16562,36,676,5,0,North,0
user_1399,39,36902,8016,36,687,16,0,North,1
user_1400,22,34338,9402,12,642,12,0,South,0
user_1401,34,51594,11916,24,687,16,0,North,0
user_1402,52,101241,15115,24,650,15,0,South,0
user_1403,62,51958,13324,36,662,16,0,South,0
user_1404,52,67292,16553,12,730,0,0,East,0
user_1405,48,71141,19877,36,666,15,0,West,0
user_1406,59,38169,10003,36,665,5,0,West,0
user_1407,60,51297,10193,24,685,7,0,South,1
user_1408,62,72488,15676,12,723,0,0,East,0
user_1409,60,68566,14589,36,678,1,0,South,0
user_1410,33,20120,18716,24,657,14,0,East,0
user_1411,32,71888,15037,36,703,4,0,East,0
user_1412,28,48980,23702,36,712,19,0,West,0
user_1413,35,49503,7060,12,725,14,0,West,0
user_1414,46,68097,19201,12,678,9,0,East,0
user_1415,32,90458,15996,12,699,4,0,West,0
user_1416,63,55991,7984,36,711,2,1,East,1
user_1417,47,83581,4660,48,687,5,0,North,0
user_1418,38,31181,9374,12,732,14,0,South,1
user_1419,56,62614,21045,48,706,17,1,West,0
user_1420,47,49178,20476,48,755,13,0,South,1
user_1421,29,65640,14356,48,716,9,0,West,0
user_1422,59,54073,13188,24,602,3,0,South,0
user_1423,21,33178,10719,36,664,10,0,South,0
user_1424,27,42251,14063,12,615,19,1,West,0
user_1425,46,27135,12629,36,654,6,1,West,1
user_1426,27,33861,23549,36,665,14,1,West,0
user_1427,27,69606,8817,24,714,8,1,West,1
user_1428,28,54979,16962,24,662,14,0,East,0
user_1429,36,64617,23785,24,735,11,0,West,0
user_1430,23,96311,18872,36,653,17,0,West,0
user_1431,30,54080,9378,48,668,5,0,West,0
user_1432,27,72685,7288,36,630,17,0,North,1
user_1433,41,60562,16372,24,737,17,0,South,1
user_1434,57,115253,15752,36,743,5,1,West,0
user_1435,51,-352,21162,24,674,14,0,West,0
user_1436,43,45646,17742,24,620,18,0,South,0
user_1437,47,73080,12575,12,671,4,0,South,1
user_1438,42,44941,12236,48,689,3,0,East,0
user_1439,59,71321,8469,24,654,16,0,South,0
user_1440,47,58798,15646,12,774,9,0,South,0
user_1441,24,77298,7977,48,753,11,0,North,0
user_1442,44,37357,19549,24,610,4,0,East,0
user_1443,43,63456,17945,48,633,6,0,North,1
user_1444,39,69320,17787,48,698,11,0,South,0
user_1445,62,62635,8390,36,637,1,0,West,1
user_1446,23,62988,14250,12,687,19,0,East,0
user_1447,47,84048,13053,48,680,16,1,South,0
user_1448,23,26401,15514,36,678,12,1,South,1
user_1449,48,62499,17642,48,720,4,0,West,0
user_1450,37,35817,12432,36,752,4,1,West,0
user_1451,51,75152,12620,24,695,19,0,West,0
user_1452,30,43241,18399,24,631,11,1,East,1
user_1453,42,10551,9352,36,685,11,0,North,0
user_1454,50,75629,11266,24,656,6,0,East,0
user_1455,41,54632,15029,24,759,5,0,West,0
user_1456,56,67132,19498,24,707,9,0,East,0
user_1457,43,88540,10156,48,696,18,0,West,0
user_1458,58,67428,23948,36,705,15,0,North,0
user_1459,32,63388,8246,12,678,1,0,East,0
user_1460,45,59054,22751,12,730,3,0,North,0
user_1461,40,37053,20997,36,657,8,0,North,0
user_1462,62,55695,7849,48,718,4,0,West,0
user_1463,27,99477,6838,24,743,0,0,East,0
user_1464,49,52495,18599,24,647,10,0,East,0
user_1465,49,56879,13112,48,693,18,0,North,0
user_1466,33,85141,9965,12,696,2,0,West,0
user_1467,23,29174,24058,36,637,0,0,North,1
user_1468,22,72402,9030,36,625,3,0,North,1
user_1469,36,28222,11365,48,643,8,0,North,0
user_1470,50,67983,11958,24,677,15,0,North,0
user_1471,58,59551,1002,24,696,6,0,East,0
user_1472,26,72248,15456,24,665,4,0,South,0
user_1473,27,39750,10442,36,757,12,0,East,0
user_1474,25,49299,19052,12,721,10,0,West,0
user_1475,27,73281,19706,36,698,13,0,South,0
user_1476,54,49803,16158,48,662,16,0,North,0
user_1477,52,75110,16215,36,682,11,0,East,0
user_1478,33,64183,15817,48,724,18,0,South,0
user_1479,50,51084,11497,36,716,4,0,North,0
user_1480,45,53692,11925,12,716,7,0,East,0
user_1481,41,60070,21616,48,667,1,1,South,1
user_1482,41,55596,18676,24,659,16,0,East,0
user_1483,48,74604,16030,24,622,1,0,South,1
user_1484,40,52574,18000,36,701,2,0,West,1
user_1485,54,48539,14694,36,619,19,0,East,0
user_1486,25,78205,15924,12,679,17,0,East,0
user_1487,38,51557,17972,12,663,14,0,South,1
user_1488,59,49192,4628,24,688,4,0,West,0
user_1489,63,10286,19530,36,726,16,0,East,1
user_1490,31,39209,19171,48,734,13,0,West,0
user_1491,37,43227,11096,12,708,0,0,West,0
user_1492,42,49197,21220,48,649,13,0,East,1
user_1493,57,45557,3913,48,679,8,0,North,0
user_1494,40,79661,16764,12,645,4,0,South,0
user_1495,26,44497,15199,36,653,3,0,East,0
user_1496,54,45987,13452,48,699,0,0,West,0
user_1497,34,63113,15096,36,641,2,0,South,0
user_1498,43,37966,17913,48,661,19,0,East,0
user_1499,40,91279,5972,36,637,10,0,South,0
user_1500,33,76043,20004,36,706,15,0,South,0
user_1501,64,36638,12948,36,665,10,1,West,0
user_1502,61,80273,20077,36,591,9,1,North,0
user_1503,52,84434,18217,12,745,11,0,North,1
user_1504,46,37157,12844,48,720,4,0,South,0
user_1505,34,36696,14603,36,599,9,0,West,0
user_1506,56,47791,14897,24,709,12,0,West,0
user_1507,28,31695,23031,48,740,18,0,East,0
user_1508,60,44394,9297,48,672,6,0,South,1
user_1509,42,51997,12809,36,685,15,0,East,0
user_1510,42,70083,7089,48,667,5,0,West,0
user_1511,36,61624,15619,24,700,9,0,South,0
user_1512,47,57039,11882,24,721,9,0,North,0
user_1513,30,50336,12489,24,632,10,0,North,0
user_1514,45,33840,22423,48,651,9,0,East,0
user_1515,51,71834,10883,48,684,13,0,South,0
user_1516,41,71387,14202,36,692,14,0,West,0
user_1517,47,47663,12706,48,696,6,0,East,0
user_1518,37,37976,13020,48,672,12,0,North,0
user_1519,53,91122,28858,36,644,10,0,West,0
user_1520,51,64934,6325,24,719,6,0,South,1
user_1521,62,67939,18220,36,631,10,0,North,0
user_1522,46,68802,27136,12,660,13,1,West,0
user_1523,41,35950,20395,48,680,16,0,North,0
user_1524,56,89985,15234,48,699,15,0,South,0
user_1525,21,51930,9136,12,668,0,0,East,0
user_1526,24,76440,21523,12,710,8,1,West,0
user_1527,24,89168,19686,12,730,8,0,West,0
user_1528,46,61627,7351,36,655,9,0,South,0
user_1529,24,36370,13398,24,695,18,0,North,1
user_1530,29,10130,8969,36,689,14,0,North,1
user_1531,50,59231,702,12,666,15,0,North,0
user_1532,24,65002,8853,36,603,10,0,West,0
user_1533,25,48384,15527,48,694,16,0,West,0
user_1534,43,62713,17901,36,698,18,0,North,0
user_1535,36,68606,13382,12,723,12,0,West,0
user_1536,42,79878,21870,48,666,5,0,East,0
user_1537,57,55428,20147,24,653,14,0,South,0
user_1538,28,59093,14373,36,643,15,0,South,1
user_1539,53,56427,13736,36,560,3,0,West,0
user_1540,58,60671,16913,12,663,7,0,East,0
user_1541,63,49736,14910,24,790,6,0,East,1
user_1542,36,49640,7871,48,730,16,1,North,0
user_1543,25,50899,13523,12,640,15,0,South,0
user_1544,36,63125,18327,12,659,1,0,South,0
user_1545,27,43053,21573,36,659,16,0,South,0
user_1546,21,50980,19800,24,735,3,1,West,0
user_1547,29,96171,16671,12,768,13,0,East,1
user_1548,38,77927,22286,36,683,7,0,North,0
user_1549,23,40858,17119,48,690,4,0,West,1
user_1550,44,77293,14557,12,700,4,0,North,0
user_1551,48,72547,22393,48,679,4,1,West,0
user_1552,30,57921,18601,48,691,4,1,South,0
user_1553,29,45840,21510,36,681,2,0,North,0
user_1554,33,43569,9061,24,699,5,0,East,0
user_1555,55,64476,10698,48,599,0,0,East,1
user_1556,43,43075,10912,12,660,7,0,West,0
user_1557,37,81944,15908,24,632,12,0,South,0
user_1558,27,87616,24121,24,707,19,1,West,1
user_1559,36,59143,9305,36,648,5,0,North,0
user_1560,60,82775,19526,12,617,17,0,East,0
user_1561,56,51769,8987,12,608,17,0,East,0
user_1562,40,45712,25587,36,697,15,1,East,0
user_1563,44,82005,7016,36,642,7,0,East,0
user_1564,25,91597,18701,24,674,16,0,North,0
user_1565,26,99263,19401,48,743,7,0,East,0
user_1566,48,66653,18100,48,695,14,0,West,0
user_1567,25,77242,10613,48,659,9,0,East,0
user_1568,59,66212,9718,48,632,0,1,North,0
user_1569,58,88067,21362,12,697,8,0,South,0
user_1570,22,68665,20242,12,674,16,0,South,1
user_1571,63,76101,20173,36,703,19,0,East,0
user_1572,59,37291,20779,36,584,0,0,South,1
user_1573,41,55376,7319,48,725,8,0,North,0
user_1574,60,76272,7170,36,611,13,0,East,1
user_1575,57,74479,11643,12,660,4,1,North,0
user_1576,38,77978,12601,48,735,5,0,South,0
user_1577,32,62413,12068,48,590,4,0,South,1
user_1578,37,46959,16387,12,676,3,0,East,0
user_1579,57,58821,20576,24,669,15,0,South,0
user_1580,58,60940,13530,48,678,15,0,East,0
user_1581,35,64834,10923,36,694,9,0,East,0
user_1582,27,40642,19064,24,680,13,0,West,0
user_1583,34,54682,13590,12,626,12,0,West,0
user_1584,21,58226,15536,24,683,3,1,West,0
user_1585,58,15155,13337,24,679,13,1,North,0
user_1586,23,76650,16699,48,677,8,0,South,0
user_1587,57,63280,9930,24,763,2,0,South,1
user_1588,64,65306,18631,36,733,9,0,West,0
user_1589,51,49690,14836,48,753,14,1,East,0
user_1590,63,71725,11178,12,693,18,0,East,0
user_1591,33,43361,17654,36,751,1,0,East,1
user_1592,38,46503,11173,48,645,1,0,East,1
user_1593,37,72566,11394,24,665,8,0,North,0
user_1594,37,67143,8993,36,656,3,0,South,1
user_1595,31,34447,6482,48,660,4,0,West,0
user_1596,40,91547,17671,48,681,1,0,North,0
user_1597,30,44830,20828,12,688,6,0,South,0
user_1598,49,57348,12747,48,697,18,0,North,1
user_1599,54,94935,11007,12,749,5,0,East,0
user_1600,37,18804,5938,24,619,15,0,North,0
user_1601,62,25874,4133,48,631,13,0,North,0
user_1602,33,68838,18633,48,582,11,0,East,0
user_1603,64,10429,5129,24,646,5,1,East,0
user_1604,59,19130,9280,48,662,12,0,West,0
user_1605,47,83503,16417,48,652,14,0,West,0
user_1606,46,51822,15448,36,634,13,0,South,1
user_1607,48,103921,16623,12,683,7,0,West,0
user_1608,33,39304,15034,48,664,19,0,West,1
user_1609,32,53630,13215,48,644,10,1,South,0
user_1610,64,70812,9310,12,686,8,0,North,0
user_1611,48,69430,11829,36,657,11,0,North,1
user_1612,22,54902,13554,12,726,5,0,North,0
user_1613,57,47030,5548,48,673,18,0,East,0
user_1614,54,64627,11068,24,666,2,1,South,0
user_1615,43,87537,13138,24,690,0,0,North,0
user_1616,49,75256,11555,36,599,14,0,West,1
user_1617,55,47350,13287,36,728,14,0,West,0
user_1618,31,40164,18343,48,711,4,0,West,0
user_1619,53,46144,18957,36,648,10,0,South,0
user_1620,31,34525,22556,48,634,0,0,South,1
user_1621,29,62948,7460,24,639,9,0,West,0
user_1622,34,76275,12896,36,623,19,0,East,0
user_1623,29,58573,21137,48,612,10,0,East,0
user_1624,59,94395,6271,12,622,6,0,North,1
user_1625,23,95508,9118,36,574,16,0,North,0
user_1626,49,66154,11921,48,665,11,0,North,0
user_1627,39,74038,25221,48,674,3,0,North,1
user_1628,56,41990,10127,12,731,11,0,North,0
user_1629,52,52783,20419,24,719,2,0,South,1
user_1630,27,85445,14860,12,650,17,1,South,0
user_1631,48,48414,9267,48,670,11,1,East,1
user_1632,64,89747,28999,12,724,18,0,East,1
user_1633,38,82251,15973,12,662,12,0,South,0
user_1634,25,75032,16881,48,686,15,0,East,0
user_1635,43,36546,17672,24,655,7,1,West,0
user_1636,42,53760,17284,12,681,5,0,East,0
user_1637,46,72884,25760,12,683,9,0,West,0
user_1638,62,40285,23929,36,666,9,0,West,0
user_1639,32,56198,10342,36,722,5,0,North,1
user_1640,60,75042,25093,48,645,7,0,East,1
user_1641,39,48636,11499,48,684,17,1,West,0
user_1642,21,43070,16611,48,751,16,0,East,0
user_1643,23,23984,7742,36,692,9,0,East,1
user_1644,47,52267,20183,48,648,1,0,South,0
user_1645,38,75463,13463,12,693,11,0,South,0
user_1646,50,42541,9252,12,777,19,0,North,1
user_1647,22,60357,20942,24,681,9,0,East,0
user_1648,25,55515,22181,48,711,8,0,South,0
user_1649,49,46667,22350,12,680,15,0,West,0
user_1650,53,76754,7385,12,691,6,0,West,0
user_1651,62,92845,22867,24,676,8,0,North,0
user_1652,40,80086,13497,12,639,5,0,West,0
user_1653,50,46081,25257,24,694,9,0,East,0
user_1654,62,99847,18124,24,631,6,0,West,0
user_1655,25,80028,16256,36,667,17,0,North,1
user_1656,41,50852,15042,12,756,10,0,North,0
user_1657,35,44493,14931,36,677,0,0,West,1
user_1658,40,82420,11602,12,643,18,0,East,0
user_1659,28,63475,9659,36,689,4,0,South,0
user_1660,51,42984,13186,24,657,5,0,East,0
user_1661,32,57037,20954,24,684,6,0,East,0
user_1662,41,51856,8016,24,632,3,1,East,0
user_1663,50,43518,21703,24,711,15,0,West,0
user_1664,47,80291,15716,12,684,9,0,South,0
user_1665,64,75634,18907,48,639,14,0,East,0
user_1666,46,76770,19165,12,694,12,0,South,0
user_1667,53,76493,19641,36,757,7,0,North,0
user_1668,46,41679,15112,12,648,12,0,South,0
user_1669,46,47926,15261,12,710,6,0,West,1
user_1670,56,89173,19470,36,696,16,0,North,0
user_1671,60,62160,9793,24,696,3,0,North,1
user_1672,21,30590,9027,36,716,6,0,East,0
user_1673,35,64338,12676,36,668,15,0,South,0
user_1674,21,73095,16440,48,686,1,0,North,0
user_1675,31,70480,24604,48,683,13,0,North,0
user_1676,22,41242,15239,24,645,13,0,South,0
user_1677,21,97734,25000,36,698,7,0,South,1
user_1678,51,29988,17577,36,665,5,0,North,0
user_1679,64,62217,12732,36,753,6,0,North,0
user_1680,36,94731,20735,12,659,6,0,South,1
user_1681,42,71833,13785,48,627,1,0,West,0
user_1682,62,76724,16256,48,724,3,0,South,1
user_1683,38,38936,8318,24,650,12,1,West,0
user_1684,37,66940,7456,48,631,9,0,North,0
user_1685,50,59267,17768,48,695,8,0,East,0
user_1686,30,37399,20518,24,733,14,1,South,0
user_1687,55,77301,24728,36,709,11,0,North,0
user_1688,41,43610,10953,12,657,9,0,North,1
user_1689,36,45981,22318,24,685,18,1,East,0
user_1690,26,68651,21572,48,668,4,0,South,0
user_1691,23,57135,12544,24,746,6,0,North,0
user_1692,61,63385,21940,48,662,19,0,West,0
user_1693,63,55910,19721,36,683,10,0,East,1
user_1694,41,88261,20710,36,686,15,0,West,0
user_1695,33,41499,25836,36,633,12,0,South,0
user_1696,38,50703,20503,48,672,3,1,West,0
user_1697,44,69623,4315,24,672,15,0,East,0
user_1698,47,40241,16612,48,735,12,0,North,0
user_1699,24,39355,7165,36,687,0,0,East,1
user_1700,42,62754,15757,36,664,3,0,North,0
user_1701,44,77347,15468,36,674,14,0,North,0
user_1702,60,79957,12081,48,677,15,0,West,1
user_1703,30,61834,9861,12,678,3,0,East,0
user_1704,22,46557,12348,36,717,16,0,East,0
user_1705,60,65513,13314,24,719,10,0,North,0
user_1706,26,71322,14341,36,640,4,0,East,0
user_1707,38,65237,15527,48,722,12,0,South,0
user_1708,37,84683,17926,24,710,11,0,South,1
user_1709,58,39716,13437,48,677,2,0,West,0
user_1710,43,46060,21398,12,621,3,0,West,0
user_1711,50,81906,14808,12,688,9,0,East,0
user_1712,41,30539,19622,48,665,8,1,West,1
